path,collection,route,title,description,subtitle,category,pubDate,draft,ai_generated,reviewed,tier,words,last_commit,dirty,parse_error
vault/games/international-karate.mdx,vault,/vault/games/international-karate/,International Karate,"System 3's 1985 fighting game took on Way of the Exploding Fist and split the critics down the middle — CRASH gave it 68%, Sinclair User gave it five out of five. In America it was published by Epyx as World Karate Championship, and a US court ordered both versions recalled in 1987.","68% from CRASH, five stars from Sinclair User, and recalled from America",games,,,True,False,,475,2026-08-27,,
vault/games/jackal.mdx,vault,/vault/games/jackal/,Jackal,"Jackal sent players driving military jeeps through enemy territory, rescuing POWs and battling through vertically scrolling battlefields in intense cooperative action.",Jeep rescue action,games,,,True,False,,195,2026-08-27,,
vault/games/jet-set-radio.mdx,vault,/vault/games/jet-set-radio/,Jet Set Radio,"Jet Set Radio pioneered cel-shaded graphics while delivering stylish inline skating and graffiti culture, creating an aesthetic that defined Dreamcast's creative ambition.",Cel-shaded rebellion,games,,,True,False,,150,2026-08-27,,
vault/games/jet-set-willy.mdx,vault,/vault/games/jet-set-willy/,Jet Set Willy,"The 1984 sequel to Manic Miner: sixty single-screen rooms, 83 objects to collect, a colour-code card you had to keep, beeper music looping under everything — and a release that shipped with a bug in The Attic that could not be recovered from without reloading. CRASH mapped the mansion; it declined, at first, to publish the POKEs.","Matthew Smith's mansion epic, bugs and all",games,,,True,False,,1380,2026-08-29,,
vault/games/jetpac.mdx,vault,/vault/games/jetpac/,Jetpac,"Jetpac launched Ultimate Play the Game with addictive single-screen action, challenging players to build a rocket while fighting aliens across increasingly difficult waves.",Ultimate's debut,games,,,True,False,,345,2026-08-29,,
vault/games/joust.mdx,vault,/vault/games/joust/,Joust,"Joust replaced shooting with jousting physics, pitting players against enemies and each other on flying ostriches in one of gaming's most original concepts.",Competitive flying,games,,,True,False,,255,2026-08-27,,
vault/games/judge-dredd.mdx,vault,/vault/games/judge-dredd/,Judge Dredd,"2000 AD's future lawman appeared in numerous games, from early 8-bit action titles to arcade shooters, with varying degrees of quality and authenticity.",I am the law,games,,,True,False,,165,2026-08-27,,
vault/games/karateka.mdx,vault,/vault/games/karateka/,Karateka,"Karateka pioneered cinematic game design with rotoscoped animation, dramatic camera angles, and storytelling techniques that Jordan Mechner would later refine in Prince of Persia.",Cinematic martial arts,games,,,True,False,,219,2026-08-27,,
vault/games/katamari-damacy.mdx,vault,/vault/games/katamari-damacy/,Katamari Damacy,"Keita Takahashi's *Katamari Damacy* tasked players with rolling up everything from thumbtacks to continents, creating joy through absurdist escalation.",Roll up the world,games,,,True,False,,168,2026-08-27,,
vault/games/kid-icarus.mdx,vault,/vault/games/kid-icarus/,Kid Icarus,"Kid Icarus blended vertical platforming with Greek mythology as the angel Pit escaped the Underworld, combining exploration, RPG elements, and punishing difficulty.",Greek mythology action,games,,,True,False,,222,2026-08-27,,
vault/games/killer-instinct.mdx,vault,/vault/games/killer-instinct/,Killer Instinct,"Killer Instinct combined pre-rendered graphics with an innovative combo system, creating Rare's answer to the fighting game boom with spectacular audio-visual presentation.",Ultra combo,games,,,True,False,,163,2026-08-27,,
vault/games/king-of-fighters.mdx,vault,/vault/games/king-of-fighters/,The King of Fighters,"The King of Fighters united SNK's fighting game universes into team-based tournaments, creating an annual franchise with deep mechanics beloved by competitive players.",Team battle royale,games,,,True,False,,163,2026-08-27,,
vault/games/kings-quest.mdx,vault,/vault/games/kings-quest/,King's Quest,"King's Quest pioneered graphic adventures with animated characters exploring fairy tale worlds, establishing Sierra as the adventure game company and Roberta Williams as its creative force.",Sierra's fairy tale,games,,,True,False,,206,2026-08-27,,
vault/games/kirby.mdx,vault,/vault/games/kirby/,Kirby's Dream Land,"Kirby's Dream Land introduced the adorable pink hero with his signature inhale ability, delivering accessible platforming that welcomed newcomers while hiding surprising depth.",Pink puff debut,games,,,True,False,,223,2026-08-27,,
vault/games/knight-lore.mdx,vault,/vault/games/knight-lore/,Knight Lore,"Ultimate's Knight Lore introduced the Filmation isometric engine — solid 3D rooms with depth, occlusion, and walkable space — on a 48K Spectrum. Released late 1984, it advanced the platform's expectations by roughly a year overnight and spawned the British isometric arcade-adventure genre.",The 1984 game that re-set what the ZX Spectrum could do,games,,,True,False,,837,2026-08-29,,
vault/games/kotor.mdx,vault,/vault/games/kotor/,Star Wars: Knights of the Old Republic,"KOTOR proved Star Wars could transcend action games, delivering a narrative RPG where player choices determined whether you saved the galaxy or ruled it through the dark side.",Choose your path,games,,,True,False,,191,2026-08-27,,
vault/games/kung-fu-master.mdx,vault,/vault/games/kung-fu-master/,Kung-Fu Master,"Kung-Fu Master established the side-scrolling beat-em-up formula, sending a lone martial artist through floors of enemies to rescue his kidnapped girlfriend.",Beat-em-up template,games,,,True,False,,235,2026-08-27,,
vault/games/landstalker.mdx,vault,/vault/games/landstalker/,Landstalker,"Landstalker delivered Zelda-style adventure from an isometric perspective, challenging players with tricky platforming and puzzle-solving across a treasure-hunting quest.",Isometric adventure,games,,,True,False,,204,2026-08-27,,
vault/games/laser-squad.mdx,vault,/vault/games/laser-squad/,Laser Squad,"Laser Squad pioneered the turn-based tactical combat genre, laying groundwork for X-COM and modern tactical RPGs.",Foundation of tactical combat,games,,,True,False,,450,2026-08-27,,
vault/games/legend-of-zelda-ocarina-of-time.mdx,vault,/vault/games/legend-of-zelda-ocarina-of-time/,The Legend of Zelda: Ocarina of Time,"Ocarina of Time translated Zelda into 3D with revolutionary Z-targeting, context-sensitive controls, and a time-spanning narrative that set the template for 3D action-adventure games.",3D adventure perfected,games,,,True,False,,160,2026-08-27,,
vault/games/legend-of-zelda.mdx,vault,/vault/games/legend-of-zelda/,The Legend of Zelda,"Miyamoto's action-adventure masterpiece gave players an open world, battery-backed saves, and a sense of discovery that defined a genre.",A world to explore,games,,,True,False,,371,2026-08-27,,
vault/games/leisure-suit-larry.mdx,vault,/vault/games/leisure-suit-larry/,Leisure Suit Larry,"Leisure Suit Larry followed a hapless lounge lizard's romantic misadventures, bringing adult humour to adventure games while hiding surprisingly clever puzzles behind age verification.",Adult comedy adventure,games,,,True,False,,209,2026-08-27,,
vault/games/lemmings.mdx,vault,/vault/games/lemmings/,Lemmings,DMA Design's 1991 puzzle phenomenon challenged players to save suicidal rodents through clever skill assignment.,Let's go!,games,,,True,False,,318,2026-08-27,,
vault/games/life-force.mdx,vault,/vault/games/life-force/,Life Force,"Life Force (Salamander) alternated horizontal and vertical scrolling as players flew through a massive alien organism, featuring cooperative play and Gradius-style power-ups.",Organic shooter,games,,,True,False,,193,2026-08-27,,
vault/games/life-is-strange.mdx,vault,/vault/games/life-is-strange/,Life is Strange,"Life is Strange combined episodic narrative with time manipulation mechanics, exploring teenage life, friendship, and consequence through player choice.",Time-rewinding drama,games,,,True,False,,326,2026-09-01,,
vault/games/links-awakening.mdx,vault,/vault/games/links-awakening/,The Legend of Zelda: Link's Awakening,"Link's Awakening brought Zelda's exploration to Game Boy with a surreal island setting, memorable characters, and a bittersweet narrative that transcended hardware limitations.",Dream island adventure,games,,,True,False,,168,2026-08-27,,
vault/games/lionheart.mdx,vault,/vault/games/lionheart/,Lionheart: Legacy of the Crusader,Black Isle/Reflexive's *Lionheart* combined *Fallout*-style SPECIAL character creation with an alternate history where the Crusades released magic into the world.,What if history had magic?,games,,,True,False,,167,2026-08-27,,
vault/games/little-nemo.mdx,vault,/vault/games/little-nemo/,Little Nemo: The Dream Master,"Little Nemo: The Dream Master let players feed candy to animals and ride them, gaining unique abilities to explore dreamworlds in this charming Capcom platformer.",Animal transformation dreams,games,,,True,False,,203,2026-08-27,,
vault/games/littlebigplanet.mdx,vault,/vault/games/littlebigplanet/,LittleBigPlanet,"Media Molecule's LittleBigPlanet gave players tools to create and share their own levels, establishing user-generated content as a pillar of modern game design.","Play, create, share",games,,,True,False,,263,2026-08-27,,
vault/games/lode-runner.mdx,vault,/vault/games/lode-runner/,Lode Runner,Lode Runner combined puzzle-platforming with a level editor that let players create and share their own challenges—a template for user-generated content decades before Minecraft.,The original level editor,games,,,True,False,,249,2026-08-27,,
vault/games/lords-of-midnight.mdx,vault,/vault/games/lords-of-midnight/,Lords of Midnight,Mike Singleton's 1984 epic generated a whole explorable world from a map instead of storing it — and stayed in the charts for two years.,"32,000 views, 48 kilobytes",games,,,True,False,,489,2026-08-27,,
vault/games/lumines.mdx,vault,/vault/games/lumines/,Lumines,"Lumines merged falling-block puzzling with electronic music, creating a PSP launch title where gameplay and soundtrack became inseparable experiences.",Puzzle synaesthesia,games,,,True,False,,153,2026-08-27,,
vault/games/lure-of-the-temptress.mdx,vault,/vault/games/lure-of-the-temptress/,Lure of the Temptress,"Revolution Software's debut combined point-and-click adventure with innovative NPC routines, setting the stage for *Beneath a Steel Sky* and *Broken Sword*.",Revolution begins,games,,,True,False,,164,2026-08-27,,
vault/games/madden.mdx,vault,/vault/games/madden/,Madden NFL,"EA's *Madden* franchise has dominated American football gaming for over three decades, becoming synonymous with the sport itself.","If it's in the game, it's in the game",games,,,True,False,,155,2026-08-27,,
vault/games/maniac-mansion.mdx,vault,/vault/games/maniac-mansion/,Maniac Mansion,"Maniac Mansion established the point-and-click adventure genre with its SCUMM engine, multiple playable characters, and irreverent humour that defined LucasArts.",Point and click pioneer,games,,,True,False,,267,2026-08-27,,
vault/games/manic-miner.mdx,vault,/vault/games/manic-miner/,Manic Miner,"Matthew Smith's 1983 platformer for the ZX Spectrum: twenty single-screen rooms of precision jumping, mutating phones and seal-launching robots, and a beeper soundtrack that never stops — Grieg's 'In the Hall of the Mountain King' looping under the whole game. On sale and reviewed by August 1983, three months earlier than the date usually given.","Twenty caverns, In the Hall of the Mountain King, and a seventeen-year-old",games,,,True,False,,1589,2026-08-29,,
vault/games/marble-madness.mdx,vault,/vault/games/marble-madness/,Marble Madness,"Marble Madness challenged players to guide a marble through isometric obstacle courses against the clock, pioneering the trackball racing genre with Atari's FM synthesis sound.",Isometric racing,games,,,True,False,,265,2026-08-27,,
vault/games/mario-bros.mdx,vault,/vault/games/mario-bros/,Mario Bros.,"Nintendo's 1983 arcade game that introduced Luigi, established Mario's plumber identity, and pioneered simultaneous two-player cooperative (and competitive) gameplay.",Before the Super,games,,,True,False,,357,2026-08-27,,
